name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
brocken germany,9/2/2018,15.5,11,13.1,15.5,11,13.1,10.2,83,1.131,100,29.17,rain,0,0,,20.20,56.90,1024.9,45.9,26.3,109.1,9.3,6,,2018-09-02T06:30:41,2018-09-02T20:01:56,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/3/2018,21.8,14.1,17.1,21.8,14.1,17.1,13.5,80.6,0.038,100,16.67,rain,0,0,,18.20,76.20,1017.6,57.6,11.8,118.8,10.2,5,,2018-09-03T06:32:17,2018-09-03T19:59:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/4/2018,23.7,12.7,18.1,23.7,12.7,18.1,12,70.3,0.217,100,8.33,rain,0,0,,13.50,55.80,1016,45.1,21.8,126.7,10.9,6,,2018-09-04T06:33:53,2018-09-04T19:57:26,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/5/2018,22.1,9.3,16,22.1,9.3,16,10.2,70.5,0,0,0,,0,0,,14.90,65.10,1017.6,1.4,31.7,110.5,9.4,5,,2018-09-05T06:35:30,2018-09-05T19:55:10,0.85,Clear,Clear conditions throughout the day.,clear-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/6/2018,23.5,9.4,16.3,23.5,8.8,16.2,10,69.7,3.625,100,33.33,rain,0,0,,18.20,97.70,1012.6,34.3,25,109.6,9.5,5,,2018-09-06T06:37:06,2018-09-06T19:52:53,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/7/2018,18.4,10.3,14.7,18.4,10.3,14.7,10.8,79.1,0.97,100,29.17,rain,0,0,,18.30,248.30,1012.2,40.7,19.1,86.8,7.7,4,,2018-09-07T06:38:42,2018-09-07T19:50:37,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/8/2018,17.3,5.4,11.6,17.3,4,11.4,5.1,67.6,0,0,0,,0,0,,15.70,234.80,1019.9,39.5,25.5,116.1,10,6,,2018-09-08T06:40:18,2018-09-08T19:48:20,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/9/2018,20.2,10.4,14.7,20.2,10.4,14.7,6.8,60.7,0,0,0,,0,0,,18.30,237.60,1021.1,67.7,43,135.1,11.9,6,,2018-09-09T06:41:54,2018-09-09T19:46:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/10/2018,22.1,10.3,16.2,22.1,10.3,16.2,7.9,60.3,0,0,0,,0,0,,19.20,243.80,1021.1,83.5,38.3,54.1,4.7,2,,2018-09-10T06:43:31,2018-09-10T19:43:45,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/11/2018,23.5,13.8,17.6,23.5,13.8,17.6,9.4,60.5,0,0,0,,0,0,,20.20,228.60,1020.7,92.6,28.7,90.1,7.7,5,,2018-09-11T06:45:07,2018-09-11T19:41:27,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/12/2018,24,12.9,18.1,24,12.9,18.1,10.6,63.2,0,0,0,,0,0,,22.90,261.40,1019.2,6.5,30.2,94.6,8.1,5,,2018-09-12T06:46:43,2018-09-12T19:39:08,0.09,Clear,Clear conditions throughout the day.,clear-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/13/2018,12.6,10.8,11.3,12.6,10.8,11.3,10.3,94,0.401,100,45.83,rain,0,0,,10.30,75.20,1021,95.3,8.6,25.9,2,2,,2018-09-13T06:48:19,2018-09-13T19:36:50,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/14/2018,16.6,8.4,12.3,16.6,8.4,12.2,8.9,81.6,0.242,100,20.83,rain,0,0,,12.70,228.10,1020.4,37.2,22.5,112.1,9.7,5,,2018-09-14T06:49:56,2018-09-14T19:34:31,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/15/2018,16.5,7.9,11.9,16.5,7,11.6,6.7,71.5,0,0,0,,0,0,,16.10,256.30,1022.5,46.7,30.7,73.4,6.3,4,,2018-09-15T06:51:32,2018-09-15T19:32:12,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/16/2018,19.8,6.3,13,19.8,6.3,12.9,6.4,67.8,0,0,0,,0,0,,14.90,212.70,1023.7,85.5,32,168.7,14.6,7,,2018-09-16T06:53:09,2018-09-16T19:29:54,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D7915,02174,04878,05490,00656,04445,02039"
brocken germany,9/17/2018,23.5,8.2,15.7,23.5,7.4,15.6,5.6,54.6,0,0,0,,0,0,,12.70,236.20,1019.7,58.3,43,104.7,9.2,5,,2018-09-17T06:54:45,2018-09-17T19:27:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/18/2018,27.5,10.8,18.9,26.6,10.8,18.8,7.1,49.6,0,0,0,,0,0,,20.60,229.20,1014.9,9.2,37.1,207.5,17.8,7,,2018-09-18T06:56:22,2018-09-18T19:25:15,0.28,Clear,Clear conditions throughout the day.,clear-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/19/2018,25.9,12.8,19.8,25.9,12.8,19.8,10.4,56.3,0,0,0,,0,0,,24.20,217.90,1017,32.7,32.2,118.9,10,5,,2018-09-19T06:57:58,2018-09-19T19:22:56,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/20/2018,24.8,11.8,18.4,24.8,11.8,18.4,9.9,60.4,0,0,0,,0,0,,22.10,222.10,1016.8,56.2,38.6,163.3,14.1,6,,2018-09-20T06:59:35,2018-09-20T19:20:37,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/21/2018,23.4,8.5,16.3,23.4,6.4,16,9.3,65.5,4.968,100,25,rain,0,0,,35.70,223.70,1008.9,80.1,37.1,61.5,5.2,2,,2018-09-21T07:01:12,2018-09-21T19:18:18,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/22/2018,12.8,7.9,9.7,12.8,4.9,8.3,5.2,74.2,2.06,100,29.17,rain,0,0,,20.30,241.50,1017.7,56.8,32.4,68.6,6.2,3,,2018-09-22T07:02:49,2018-09-22T19:15:59,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/23/2018,9.1,5.5,7.7,8.2,2.1,5.8,6.4,91.5,23.474,100,83.33,rain,0,0,,22.70,324.00,1012.9,81.7,11.4,24,2,2,,2018-09-23T07:04:26,2018-09-23T19:13:40,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/24/2018,8.5,4.8,6,6.1,1.6,3,3.6,84.6,9.432,100,75,rain,0,0,,20.30,306.40,1027.1,29,26.3,50.4,4.3,3,,2018-09-24T07:06:04,2018-09-24T19:11:21,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/25/2018,10.5,2.6,5.9,10.5,1.8,5,2.1,78.4,0.047,100,4.17,rain,0,0,,12.50,298.20,1038,20.8,32.8,76.5,6.5,5,,2018-09-25T07:07:41,2018-09-25T19:09:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/26/2018,14.7,2.3,8.3,14.7,0.5,7.6,0.2,60.4,0,0,0,,0,0,,19.20,233.50,1034.3,79.4,41,63,5.4,3,,2018-09-26T07:09:19,2018-09-26T19:06:43,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/27/2018,20.3,9.8,14.2,20.3,9.5,14.1,6.2,59.3,0,0,0,,0,0,,17.10,236.90,1027.1,12.5,39.4,52.5,4.5,2,,2018-09-27T07:10:57,2018-09-27T19:04:24,0.58,Clear,Clear conditions throughout the day.,clear-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/28/2018,12.2,5.4,9.1,12.2,3.3,8.2,3.4,68.9,0.33,100,16.67,rain,0,0,,16.80,333.90,1023.7,35.4,31.1,58.9,5,2,,2018-09-28T07:12:35,2018-09-28T19:02:06,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/29/2018,12.7,1.5,6.5,12.7,-1.4,5.7,0.2,67.8,0,0,0,,0,0,,15.30,48.50,1028.9,7.7,40.3,67.5,5.8,4,,2018-09-29T07:14:13,2018-09-29T18:59:48,0.65,Clear,Clear conditions throughout the day.,clear-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,9/30/2018,15.7,2.8,7.9,15.7,0.9,7.2,-0.4,60.1,0,0,0,,0,0,,14.20,247.60,1018.7,3.7,37.6,68.4,5.9,4,,2018-09-30T07:15:51,2018-09-30T18:57:30,0.69,Clear,Clear conditions throughout the day.,clear-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/1/2018,8.8,3.1,5.7,7.1,0.8,3.8,2.9,82.3,3.013,100,58.33,rain,0,0,,15.60,292.10,1014.8,44.8,27.8,35.6,3,2,,2018-10-01T07:17:30,2018-10-01T18:55:13,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/2/2018,8.8,3.2,5.1,6.6,-0.4,2,3.5,89.4,6.868,100,62.5,rain,0,0,,26.90,238.30,1017.1,71.8,12.5,27.9,2.2,1,,2018-10-02T07:19:09,2018-10-02T18:52:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/3/2018,10.4,6.8,8.3,10.4,3.4,6,4,74.9,0.113,100,4.17,rain,0,0,,22.20,279.10,1020.3,64.4,36,49.1,4.4,2,,2018-10-03T07:20:48,2018-10-03T18:50:39,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/4/2018,10.6,5,7.7,10.6,3,6.7,5.6,86.5,0.039,100,8.33,rain,0,0,,12.40,246.00,1027,35.9,22.9,40.6,3.4,2,,2018-10-04T07:22:27,2018-10-04T18:48:23,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/5/2018,18.2,5,10.5,18.2,3.9,10.3,6,75.9,0,0,0,,0,0,,11.70,235.00,1021.6,15,26.1,51.4,4.4,4,,2018-10-05T07:24:07,2018-10-05T18:46:07,0.87,Clear,Clear conditions throughout the day.,clear-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/6/2018,20.5,8.5,14.4,20.5,7.6,14.3,8.1,66.9,0,0,0,,0,0,,18.50,227.90,1011.3,57.5,43.3,52.6,4.6,3,,2018-10-06T07:25:47,2018-10-06T18:43:51,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/7/2018,14,3.1,9.2,14,2.5,8.3,6.5,83.8,0.094,100,20.83,rain,0,0,,15.20,333.60,1016.4,55.8,22,102.8,8.7,5,,2018-10-07T07:27:27,2018-10-07T18:41:36,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/8/2018,15.1,0.7,6.9,15.1,-0.9,6.3,3.4,80.4,0,0,0,,0,0,,11.30,246.80,1022.7,84.8,29.4,124.4,10.7,5,,2018-10-08T07:29:07,2018-10-08T18:39:22,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/9/2018,18.6,5.1,10.8,18.6,4.4,10.5,7.6,82.6,0,0,0,,0,0,,12.80,217.70,1022.7,71.7,32.5,53.2,4.5,2,,2018-10-09T07:30:48,2018-10-09T18:37:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/10/2018,20.1,6.5,12.9,20.1,5.4,12.8,8.8,78.3,0,0,0,,0,0,,17.40,77.70,1021.1,2.9,22.2,53.9,4.7,3,,2018-10-10T07:32:29,2018-10-10T18:34:55,0.04,Clear,Clear conditions throughout the day.,clear-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/11/2018,20.8,9.1,14,20.8,8,13.9,6.9,65.3,0,0,0,,0,0,,12.90,142.00,1016.3,0,28.1,50.5,4.4,3,,2018-10-11T07:34:10,2018-10-11T18:32:42,0.07,Clear,Clear conditions throughout the day.,clear-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/12/2018,22.4,10.4,16.1,22.4,10.4,16.1,8.2,60.7,0,0,0,,0,0,,13.80,232.40,1020.8,7.6,37.2,48.3,4,3,,2018-10-12T07:35:52,2018-10-12T18:30:30,0.1,Clear,Clear conditions throughout the day.,clear-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/13/2018,23.4,11.5,16.7,23.4,11.5,16.7,8.7,62.2,0,0,0,,0,0,,16.30,176.80,1022.2,0,34.6,47.7,4,3,,2018-10-13T07:37:34,2018-10-13T18:28:19,0.14,Clear,Clear conditions throughout the day.,clear-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/14/2018,21.8,8,14.2,21.8,8,14.2,7.2,64.5,0,0,0,,0,0,,12.90,213.80,1014.7,0,34.9,48.6,3.9,3,,2018-10-14T07:39:16,2018-10-14T18:26:09,0.17,Clear,Clear conditions throughout the day.,clear-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/15/2018,23.2,8.1,14.3,23.2,8.1,14.2,6.1,61.2,0,0,0,,0,0,,11.40,209.50,1014.2,0.2,38.2,50.7,4.4,3,,2018-10-15T07:40:59,2018-10-15T18:23:59,0.2,Clear,Clear conditions throughout the day.,clear-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/16/2018,18.8,9.6,14,18.8,8.5,13.9,8,68.1,0,0,0,,0,0,,15.00,322.20,1018,18.4,27.3,38.1,3.2,2,,2018-10-16T07:42:42,2018-10-16T18:21:50,0.25,Clear,Clear conditions throughout the day.,clear-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/17/2018,19.4,8,12.8,19.4,7.4,12.7,8.8,79,0,0,0,,0,0,,7.50,47.60,1019.4,13.6,30.3,51.8,4.4,3,,2018-10-17T07:44:25,2018-10-17T18:19:42,0.27,Clear,Clear conditions throughout the day.,clear-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/18/2018,13.7,7.7,10.6,13.7,6.7,10.4,8.1,85,0,0,0,,0,0,,20.80,329.10,1021.9,39.6,19.3,27.4,2.4,1,,2018-10-18T07:46:08,2018-10-18T18:17:35,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/19/2018,11.9,6.4,9.1,11.9,6.4,8.9,5.9,80.7,0,0,0,,0,0,,9.10,86.30,1025.3,88.1,28.1,57,5,3,,2018-10-19T07:47:52,2018-10-19T18:15:29,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/20/2018,11.4,1.6,6.3,11.4,1.6,5.9,2.7,79.7,0,0,0,,0,0,,14.80,324.00,1029.2,49.4,37.7,54.4,4.7,3,,2018-10-20T07:49:36,2018-10-20T18:13:23,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/21/2018,12.2,4.5,8.2,12.2,3.1,7.9,5.3,82.4,0,0,0,,0,0,,8.40,252.40,1029.1,49.3,29.5,38.5,3.3,2,,2018-10-21T07:51:21,2018-10-21T18:11:19,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/22/2018,9.8,2.7,6.1,8.6,1.2,4.6,4.1,87.2,1.002,100,20.83,rain,0,0,,18.90,313.60,1029,33.2,28.8,22.6,1.9,2,,2018-10-22T07:53:05,2018-10-22T18:09:16,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/23/2018,9.1,2.1,5.9,5.8,-1.1,2.7,3.8,86.1,5.039,100,45.83,rain,0,0,,29.40,268.10,1020.5,82.3,25.3,12,1,0,,2018-10-23T07:54:50,2018-10-23T18:07:14,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/24/2018,9.8,7,8.5,7.3,3.3,5.5,7,90,14.656,100,100,rain,0,0,,29.80,314.90,1016.7,67.8,9.6,28,2.5,2,,2018-10-24T07:56:36,2018-10-24T18:05:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/25/2018,9.4,7.4,8.9,7.8,4.5,6.6,7,88,2.099,100,83.33,rain,0,0,,22.30,266.90,1015.5,92.5,13.5,18.4,1.5,1,,2018-10-25T07:58:21,2018-10-25T18:03:14,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/26/2018,8.1,5.8,6.9,6.1,2.7,4.6,5.1,88.4,2.091,100,54.17,rain,0,0,,19.30,229.40,1008.3,87.4,11,33,2.7,2,,2018-10-26T08:00:07,2018-10-26T18:01:15,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/27/2018,5.9,1.4,3.9,3.9,-0.9,1.4,1.6,85.2,1.107,100,37.5,rain,0,0,,18.60,262.40,1006.9,99,24.5,24.9,2.2,1,,2018-10-27T08:01:53,2018-10-27T17:59:18,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/28/2018,2.4,0.4,1.4,-1.6,-4.3,-2.9,0.2,91.7,3.28,100,37.5,"rain,snow",0.6,0.2,,24.30,43.10,1014.4,98,21.4,20.9,1.9,1,,2018-10-28T07:03:39,2018-10-28T16:57:22,0.63,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/29/2018,2.2,1,1.4,-2.5,-4.3,-3.5,0.8,95.8,2.74,100,100,"rain,snow",0.4,0.7,,24.80,70.20,1006,99,2.4,8.8,0.6,0,,2018-10-29T07:05:25,2018-10-29T16:55:28,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/30/2018,8.1,1.8,4.5,5.5,-3,0.7,3,90.2,3.407,100,45.83,"rain,snow",0.2,0.2,,33.90,197.90,994,59,10.6,34.9,2.8,2,,2018-10-30T07:07:11,2018-10-30T16:53:34,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,10/31/2018,8.8,3.2,5.7,7.2,-0.7,3,2,78,0,0,0,,0.1,0.5,,33.90,214.70,1015.3,58.7,40.4,41.8,3.7,2,,2018-10-31T07:08:58,2018-10-31T16:51:43,0.75,Partially cloudy,Partly cloudy throughout the day.,snow,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/1/2018,10.8,2.5,5.9,10.8,0,4.5,2.9,81.8,0,0,0,,0,0,,12.70,22.40,1013.3,64.6,30.1,30.2,2.7,2,,2018-11-01T07:10:45,2018-11-01T16:49:53,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/2/2018,10.1,2.6,6.8,10.1,0.8,5,3.6,80.4,0,0,0,,0,0,,18.40,239.00,1021.2,50.2,38,34.8,2.8,2,,2018-11-02T07:12:32,2018-11-02T16:48:04,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D7915,02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/3/2018,7.6,3.8,5,7.4,1.8,4.2,2.5,84.3,0,0,0,,0,0,,10.00,77.00,1029.1,67.7,29,43.9,3.8,2,,2018-11-03T07:14:18,2018-11-03T16:46:17,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/4/2018,7.4,5.1,6.6,7.2,3.3,5.6,5.8,95.1,0.099,100,12.5,rain,0,0,,11.90,124.60,1019.8,75.7,4.5,30.9,2.7,2,,2018-11-04T07:16:05,2018-11-04T16:44:32,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/5/2018,12.7,5.9,8.4,12.7,4.5,7.9,7,91.3,0.033,100,4.17,rain,0,0,,8.30,47.50,1011.5,76.8,8.8,13.5,1.2,1,,2018-11-05T07:17:52,2018-11-05T16:42:49,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/6/2018,15.8,6.1,9.7,15.8,5,9.1,7,83.7,0,0,0,,0,0,,9.80,276.00,1009.6,53.2,20.2,32.4,2.7,1,,2018-11-06T07:19:39,2018-11-06T16:41:07,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/7/2018,14.9,5.5,8.8,14.9,3.9,8.3,5.2,80.1,0,0,0,,0,0,,10.10,241.40,1011.7,31.6,31.1,33.3,2.9,2,,2018-11-07T07:21:25,2018-11-07T16:39:27,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/8/2018,11.2,6.2,8.7,11.2,4.3,8,6.1,84.3,0.1,100,8.33,rain,0,0,,10.70,227.40,1020.3,87.3,30.7,26,2.1,1,,2018-11-08T07:23:12,2018-11-08T16:37:49,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/9/2018,10.5,6.6,8.1,10.5,4.9,7,6.8,91.3,0.451,100,12.5,rain,0,0,,10.10,162.60,1016.9,76.1,8.5,24.5,2.1,2,,2018-11-09T07:24:58,2018-11-09T16:36:12,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/10/2018,12.2,6,8.8,12.2,4.6,7.9,5.6,80.5,0.318,100,20.83,rain,0,0,,16.30,208.30,1009.6,91.9,28.5,17.2,1.5,1,,2018-11-10T07:26:44,2018-11-10T16:34:38,0.09,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/11/2018,10.1,7.7,9.1,10.1,5,7,7,86.6,6.207,100,37.5,rain,0,0,,20.50,196.90,1010.6,52.8,24.2,24,2.1,2,,2018-11-11T07:28:30,2018-11-11T16:33:06,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/12/2018,13.7,8.4,10.8,13.7,7.8,10.6,7.8,82.2,1.117,100,25,rain,0,0,,21.20,212.00,1015.9,74.1,22.3,21.5,1.7,1,,2018-11-12T07:30:15,2018-11-12T16:31:36,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/13/2018,11,6.3,8.6,11,3.3,6.8,6.8,88.6,6.216,100,62.5,rain,0,0,,18.50,243.30,1022.8,47.3,22.7,23.9,2.2,2,,2018-11-13T07:32:00,2018-11-13T16:30:08,0.19,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/14/2018,9.6,3.6,6.1,8.5,1.8,4.7,3.8,86.2,0,0,0,,0,0,,14.00,237.50,1029.8,53,28.6,30,2.4,1,,2018-11-14T07:33:45,2018-11-14T16:28:42,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/15/2018,8.5,0,3.2,8.1,0,2.7,0.5,83.8,0,0,0,,0,0,,8.10,28.70,1028.9,37,30.5,73.8,6.3,3,,2018-11-15T07:35:29,2018-11-15T16:27:19,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"21,740,487,805,490,000,000,000,000,000"
brocken germany,11/16/2018,7.8,0.1,2.7,6.6,-2.7,0.9,-0.2,82.7,0,0,0,,0,0,,13.30,69.40,1032.4,6.9,28.7,78.1,6.7,3,,2018-11-16T07:37:12,2018-11-16T16:25:58,0.28,Clear,Clear conditions throughout the day.,clear-day,"21,740,487,805,490,000,000,000,000,000"
brocken germany,11/17/2018,3.9,-2.1,0.2,0.6,-5.3,-3.5,-3,81,0,0,0,,0,0,,18.70,69.80,1035.7,2.9,15.2,18.6,1.6,1,,2018-11-17T07:38:55,2018-11-17T16:24:39,0.31,Clear,Clear conditions throughout the day.,clear-day,"02174,D4240,04878,05490,00656,04445,02039"
brocken germany,11/18/2018,3.4,-3.5,-0.4,-0.2,-7.7,-4.7,-8.9,56.8,0.624,100,20.83,"rain,snow",0.5,0.1,,23.40,50.10,1031.2,32.2,14.2,26.4,2.3,1,,2018-11-18T07:40:37,2018-11-18T16:23:22,0.35,"Snow, Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain or snow.,snow,"02174,D4240,04878,05490,00656,04445,02039"
